snow_depth,snow_water_equivalent,elevation_band,elevation,month,year,state
0,0.0,8,8350,03,05,az
2,0.5,8,8350,01,06,az
0,0.0,8,8350,02,06,az
0,0.0,8,8350,03,06,az
12,1.2,8,8350,01,07,az
5,1.4,8,8350,02,07,az
0,0.0,8,8350,04,07,az
21,5.3,8,8350,01,08,az
5,1.5,8,8350,01,09,az
0,0.0,8,8350,02,09,az
0,0.0,8,8350,03,09,az
44,10.0,8,8350,01,10,az
35,11.2,8,8350,02,10,az
17,7.6,8,8350,03,10,az
9,2.6,8,8350,01,12,az
0,0.0,8,8350,02,12,az
0,0.0,8,8350,02,12,az
0,0.0,8,8350,03,12,az
4,1.2,8,8350,01,13,az
0,0.0,8,8350,02,13,az
0,0.0,8,8350,04,13,az
0,0.0,8,8350,01,14,az
0,0.0,8,8350,02,14,az
0,0.0,8,8350,03,14,az
8,0.8,8,8350,01,15,az
0,0.0,8,8350,02,15,az
0,0.0,8,8350,03,15,az
10,2.8,8,8350,01,16,az
0,0.0,8,8350,03,16,az
,0.0,8,8400,01,00,az
,0.0,8,8400,02,00,az
,0.0,8,8400,03,00,az
,0.0,8,8400,04,00,az
,0.0,8,8400,05,00,az
,0.0,8,8400,06,00,az
,0.0,8,8400,01,01,az
,2.0,8,8400,02,01,az
,1.3,8,8400,03,01,az
,0.0,8,8400,04,01,az
,0.0,8,8400,05,01,az
,0.0,8,8400,06,01,az
,1.1,8,8400,01,02,az
,0.4,8,8400,02,02,az
,0.0,8,8400,03,02,az
,0.0,8,8400,04,02,az
,0.0,8,8400,05,02,az
,0.0,8,8400,06,02,az
,1.8,8,8400,01,03,az
,0.0,8,8400,02,03,az
,1.7,8,8400,03,03,az
,0.0,8,8400,04,03,az
,0.0,8,8400,05,03,az
,0.0,8,8400,06,03,az
,0.7,8,8400,01,04,az
,1.7,8,8400,02,04,az
,2.8,8,8400,03,04,az
,0.3,8,8400,04,04,az
,0.0,8,8400,05,04,az
0,0.0,8,8400,06,04,az
4,2.9,8,8400,01,05,az
13,5.8,8,8400,02,05,az
13,7.2,8,8400,03,05,az
1,0.0,8,8400,04,05,az
1,0.0,8,8400,05,05,az
0,0.0,8,8400,06,05,az
0,0.0,8,8400,01,06,az
2,1.1,8,8400,02,06,az
0,0.0,8,8400,03,06,az
0,0.0,8,8400,04,06,az
0,0.0,8,8400,05,06,az
0,0.0,8,8400,06,06,az
1,0.1,8,8400,01,07,az
13,2.7,8,8400,02,07,az
6,2.8,8,8400,03,07,az
1,0.0,8,8400,04,07,az
0,0.0,8,8400,05,07,az
,0.0,8,8400,06,07,az
11,2.8,8,8400,01,08,az
21,6.0,8,8400,02,08,az
15,6.6,8,8400,03,08,az
0,0.0,8,8400,04,08,az
,0.0,8,8400,05,08,az
,0.0,8,8400,06,08,az
12,3.3,8,8400,01,09,az
6,3.2,8,8400,02,09,az
0,0.0,8,8400,03,09,az
,0.0,8,8400,04,09,az
0,0.0,8,8400,05,09,az
,0.0,8,8400,06,09,az
13,3.0,8,8400,01,10,az
39,10.1,8,8400,02,10,az
38,11.7,8,8400,03,10,az
15,7.2,8,8400,04,10,az
0,0.0,8,8400,05,10,az
,0.0,8,8400,06,10,az
18,2.2,8,8400,01,11,az
5,2.2,8,8400,02,11,az
0,0.6,8,8400,03,11,az
0,0.0,8,8400,04,11,az
0,0.0,8,8400,05,11,az
0,0.0,8,8400,06,11,az
10,3.0,8,8400,01,12,az
2,0.6,8,8400,02,12,az
0,0.0,8,8400,03,12,az
0,0.0,8,8400,04,12,az
0,0.0,8,8400,05,12,az
0,0.0,8,8400,06,12,az
15,2.8,8,8400,01,13,az
5,2.5,8,8400,02,13,az
2,0.5,8,8400,03,13,az
0,0.0,8,8400,04,13,az
0,0.0,8,8400,05,13,az
0,0.0,8,8400,06,13,az
1,0.2,8,8400,01,14,az
0,0.0,8,8400,02,14,az
1,0.1,8,8400,03,14,az
0,0.0,8,8400,04,14,az
0,0.0,8,8400,05,14,az
0,0.0,8,8400,06,14,az
2,0.4,8,8400,01,15,az
7,1.5,8,8400,02,15,az
0,0.0,8,8400,03,15,az
0,0.0,8,8400,04,15,az
0,0.0,8,8400,05,15,az
0,0.0,8,8400,06,15,az
5,1.4,8,8400,01,16,az
6,2.5,8,8400,02,16,az
0,0.0,8,8400,03,16,az
0,0.0,8,8400,04,16,az
0,0.0,8,8400,05,16,az
0,0.0,8,8400,06,16,az
6,0.6,7,7800,01,00,az
0,0.0,7,7800,02,00,az
0,0.0,7,7800,03,00,az
0,0.0,7,7800,01,01,az
17,2.9,7,7800,02,01,az
16,4.5,7,7800,02,01,az
4,1.4,7,7800,03,01,az
11,2.2,7,7800,01,02,az
6,1.2,7,7800,02,02,az
0,0.0,7,7800,03,02,az
0,0.0,7,7800,01,03,az
9,1.8,7,7800,02,03,az
3,1.3,7,7800,03,03,az
10,2.2,7,7800,01,04,az
14,3.2,7,7800,02,04,az
0,0.0,7,7800,04,04,az
4,0.8,7,7800,01,05,az
4,1.4,7,7800,01,05,az
11,2.8,7,7800,03,05,az
2,0.8,7,7800,04,05,az
2,0.4,7,7800,01,06,az
0,0.0,7,7800,02,06,az
0,0.0,7,7800,03,06,az
16,2.1,7,7800,01,07,az
15,4.4,7,7800,02,07,az
0,0.0,7,7800,04,07,az
18,3.9,7,7800,01,08,az
28,7.4,7,7800,02,08,az
0,0.0,7,7800,03,08,az
9,3.0,7,7800,01,09,az
8,3.7,7,7800,02,09,az
2,0.3,7,7800,03,09,az
32,7.2,7,7800,01,10,az
31,8.0,7,7800,02,10,az
15,5.8,7,7800,03,10,az
5,1.0,7,7800,01,12,az
1,0.3,7,7800,02,12,az
0,0.0,7,7800,03,12,az
9,2.3,7,7800,01,13,az
11,3.3,7,7800,02,13,az
0,0.0,7,7800,03,13,az
2,0.4,7,7800,01,14,az
0,0.0,7,7800,02,14,az
0,0.0,7,7800,03,14,az
5,1.6,7,7800,01,15,az
4,0.4,7,7800,02,15,az
0,0.0,7,7800,03,15,az
14,3.2,7,7800,01,16,az
7,2.6,7,7800,02,16,az
0,0.0,7,7800,03,16,az
6,0.5,9,9160,01,00,az
1,0.2,9,9160,02,00,az
3,0.6,9,9160,02,00,az
5,1.6,9,9160,03,00,az
19,5.1,9,9160,01,01,az
33,8.1,9,9160,02,01,az
39,10.6,9,9160,03,01,az
27,8.7,9,9160,03,01,az
23,4.1,9,9160,01,02,az
15,3.8,9,9160,02,02,az
6,1.6,9,9160,03,02,az
16,3.4,9,9160,01,03,az
16,3.9,9,9160,01,03,az
40,7.4,9,9160,02,03,az
24,8.2,9,9160,03,03,az
8,1.3,9,9160,01,04,az
20,3.6,9,9160,01,04,az
19,4.6,9,9160,02,04,az
8,2.6,9,9160,03,04,az
30,7.2,9,9160,01,05,az
39,11.2,9,9160,03,05,az
35,11.0,9,9160,03,05,az
6,1.1,9,9160,01,06,az
2,0.5,9,9160,02,06,az
7,1.8,9,9160,03,06,az
22,4.1,9,9160,01,07,az
23,3.7,9,9160,02,07,az
9,2.9,9,9160,03,07,az
36,8.8,9,9160,01,08,az
41,12.0,9,9160,02,08,az
18,6.1,9,9160,03,08,az
26,8.6,9,9160,01,09,az
28,9.7,9,9160,02,09,az
16,6.2,9,9160,03,09,az
60,12.6,9,9160,01,10,az
52,16.1,9,9160,02,10,az
46,16.0,9,9160,03,10,az
28,6.7,9,9160,01,12,az
32,7.8,9,9160,02,12,az
13,4.1,9,9160,03,12,az
26,6.7,9,9160,01,13,az
31,8.5,9,9160,02,13,az
16,6.1,9,9160,03,13,az
11,2.6,9,9160,01,14,az
8,1.9,9,9160,02,14,az
5,1.3,9,9160,03,14,az
12,2.5,9,9160,01,15,az
15,4.3,9,9160,02,15,az
2,0.7,9,9160,03,15,az
24,6.6,9,9160,01,16,az
5,1.7,9,9160,03,16,az
3,0.4,7,7350,01,00,az
0,0.0,7,7350,02,00,az
5,0.5,7,7350,03,00,az
0,0.0,7,7350,03,00,az
0,0.0,7,7350,01,01,az
10,2.2,7,7350,01,01,az
7,1.7,7,7350,03,01,az
0,0.0,7,7350,03,01,az
2,0.8,7,7350,02,02,az
0,0.0,7,7350,02,02,az
0,0.0,7,7350,03,02,az
4,1.6,7,7350,01,03,az
0,0.0,7,7350,01,03,az
2,0.4,7,7350,02,03,az
0,0.0,7,7350,03,03,az
2,0.7,7,7350,01,04,az
3,0.6,7,7350,02,04,az
0,0.0,7,7350,03,04,az
10,3.8,7,7350,01,05,az
14,5.4,7,7350,02,05,az
2,0.9,7,7350,03,05,az
0,0.0,7,7350,01,06,az
0,0.0,7,7350,02,06,az
1,0.3,7,7350,03,06,az
3,0.5,7,7350,01,07,az
0,0.0,7,7350,03,07,az
0,0.0,7,7350,03,07,az
18,4.8,7,7350,01,08,az
23,7.5,7,7350,02,08,az
0,0.0,7,7350,03,08,az
9,3.1,7,7350,01,09,az
7,2.4,7,7350,02,09,az
0,0.0,7,7350,03,09,az
32,8.9,7,7350,01,10,az
29,8.7,7,7350,02,10,az
10,4.0,7,7350,03,10,az
0,0.0,7,7350,01,12,az
5,0.6,7,7350,02,12,az
0,0.0,7,7350,03,12,az
8,2.0,7,7350,01,13,az
2,0.9,7,7350,02,13,az
0,0.0,7,7350,03,13,az
0,0.0,7,7350,01,14,az
0,0.0,7,7350,02,14,az
0,0.0,7,7350,03,14,az
0,0.0,7,7350,01,15,az
5,1.2,7,7350,02,15,az
0,0.0,7,7350,03,15,az
9,2.3,7,7350,01,16,az
0,0.0,7,7350,03,16,az
18,4.8,7,7350,01,09,az
5,2.5,7,7350,02,09,az
1,0.3,7,7350,03,09,az
1,0.0,7,7350,04,09,az
1,0.0,7,7350,05,09,az
1,0.0,7,7350,06,09,az
17,3.5,7,7350,01,10,az
29,8.8,7,7350,02,10,az
23,10.6,7,7350,03,10,az
,0.9,7,7350,04,10,az
0,0.0,7,7350,05,10,az
0,0.0,7,7350,06,10,az
15,2.1,7,7350,01,11,az
1,0.2,7,7350,02,11,az
8,2.2,7,7350,03,11,az
0,0.0,7,7350,04,11,az
0,0.0,7,7350,05,11,az
0,0.0,7,7350,06,11,az
3,1.0,7,7350,01,12,az
0,0.0,7,7350,02,12,az
2,0.4,7,7350,03,12,az
0,0.0,7,7350,04,12,az
0,0.0,7,7350,05,12,az
0,0.0,7,7350,06,12,az
4,2.3,7,7350,01,13,az
4,1.7,7,7350,02,13,az
2,0.3,7,7350,03,13,az
0,0.0,7,7350,04,13,az
0,0.0,7,7350,05,13,az
0,0.0,7,7350,06,13,az
2,1.0,7,7350,01,14,az
1,0.1,7,7350,02,14,az
1,0.2,7,7350,03,14,az
0,0.0,7,7350,04,14,az
0,0.0,7,7350,05,14,az
0,0.0,7,7350,06,14,az
7,0.5,7,7350,01,15,az
0,0.0,7,7350,02,15,az
3,1.2,7,7350,03,15,az
0,0.0,7,7350,04,15,az
0,0.0,7,7350,05,15,az
0,0.0,7,7350,06,15,az
3,0.4,7,7350,01,16,az
6,2.1,7,7350,02,16,az
0,0.0,7,7350,03,16,az
0,0.0,7,7350,04,16,az
0,0.0,7,7350,05,16,az
0,0.0,7,7350,06,16,az
,0.0,7,7200,01,00,az
,0.0,7,7200,02,00,az
,1.8,7,7200,03,00,az
,0.2,7,7200,04,00,az
,0.0,7,7200,05,00,az
,0.0,7,7200,06,00,az
,2.2,7,7200,01,01,az
,5.7,7,7200,02,01,az
,7.7,7,7200,03,01,az
,0.0,7,7200,04,01,az
,0.0,7,7200,05,01,az
,0.0,7,7200,06,01,az
,3.2,7,7200,01,02,az
,3.3,7,7200,02,02,az
,0.4,7,7200,03,02,az
,0.0,7,7200,04,02,az
,0.0,7,7200,05,02,az
,0.0,7,7200,06,02,az
11,2.2,7,7200,01,03,az
6,2.5,7,7200,02,03,az
,2.9,7,7200,03,03,az
1,0.0,7,7200,04,03,az
1,0.0,7,7200,05,03,az
0,0.0,7,7200,06,03,az
4,1.4,7,7200,01,04,az
11,2.8,7,7200,02,04,az
24,7.1,7,7200,03,04,az
0,0.1,7,7200,04,04,az
0,0.0,7,7200,05,04,az
0,0.0,7,7200,06,04,az
11,4.2,7,7200,01,05,az
34,11.6,7,7200,02,05,az
32,13.4,7,7200,03,05,az
13,6.6,7,7200,04,05,az
0,0.0,7,7200,05,05,az
0,0.0,7,7200,06,05,az
0,0.0,7,7200,01,06,az
1,0.5,7,7200,02,06,az
0,0.0,7,7200,03,06,az
0,0.0,7,7200,04,06,az
0,0.0,7,7200,05,06,az
0,0.0,7,7200,06,06,az
6,1.2,7,7200,01,07,az
20,3.7,7,7200,02,07,az
11,4.8,7,7200,03,07,az
0,0.0,7,7200,04,07,az
0,0.0,7,7200,05,07,az
0,0.0,7,7200,06,07,az
11,2.1,7,7200,01,08,az
31,7.8,7,7200,02,08,az
37,13.4,7,7200,03,08,az
1,0.0,7,7200,04,08,az
0,0.0,7,7200,05,08,az
0,0.0,7,7200,06,08,az
30,8.5,7,7200,01,09,az
21,9.6,7,7200,02,09,az
23,11.4,7,7200,03,09,az
0,0.0,7,7200,04,09,az
0,0.0,7,7200,05,09,az
0,0.0,7,7200,06,09,az
24,5.5,7,7200,01,10,az
44,13.4,7,7200,02,10,az
50,17.9,7,7200,03,10,az
23,11.1,7,7200,04,10,az
1,0.0,7,7200,05,10,az
,0.0,7,7200,06,10,az
28,5.4,7,7200,01,11,az
20,5.5,7,7200,02,11,az
30,9.1,7,7200,03,11,az
0,0.0,7,7200,04,11,az
0,0.0,7,7200,05,11,az
0,0.0,7,7200,06,11,az
14,3.1,7,7200,01,12,az
18,4.2,7,7200,02,12,az
17,5.8,7,7200,03,12,az
0,0.0,7,7200,04,12,az
0,0.0,7,7200,05,12,az
0,0.0,7,7200,06,12,az
19,4.0,7,7200,01,13,az
11,4.0,7,7200,02,13,az
14,5.0,7,7200,03,13,az
0,0.0,7,7200,04,13,az
0,0.0,7,7200,05,13,az
0,0.0,7,7200,06,13,az
17,3.4,7,7200,01,14,az
14,3.6,7,7200,02,14,az
2,0.4,7,7200,03,14,az
0,0.0,7,7200,04,14,az
0,0.0,7,7200,05,14,az
0,0.0,7,7200,06,14,az
17,1.9,7,7200,01,15,az
4,2.0,7,7200,02,15,az
5,1.5,7,7200,03,15,az
0,0.0,7,7200,04,15,az
0,0.0,7,7200,05,15,az
0,0.0,7,7200,06,15,az
9,2.5,7,7200,01,16,az
26,7.5,7,7200,02,16,az
7,3.2,7,7200,03,16,az
0,0.0,7,7200,04,16,az
0,0.0,7,7200,05,16,az
0,0.0,7,7200,06,16,az
4,0.5,7,7500,01,00,az
0,0.0,7,7500,01,00,az
0,0.0,7,7500,02,00,az
0,0.0,7,7500,04,00,az
0,0.0,7,7500,01,01,az
15,2.3,7,7500,01,01,az
9,1.7,7,7500,02,01,az
0,0.0,7,7500,04,01,az
3,0.6,7,7500,02,02,az
0,0.0,7,7500,02,02,az
0,0.0,7,7500,03,02,az
4,1.3,7,7500,01,03,az
9,0.8,7,7500,02,03,az
0,0.0,7,7500,03,03,az
7,1.5,7,7500,02,04,az
11,1.8,7,7500,02,04,az
0,0.0,7,7500,03,04,az
10,1.2,7,7500,01,05,az
5,2.2,7,7500,01,05,az
2,0.6,7,7500,02,05,az
0,0.0,7,7500,03,05,az
0,0.0,7,7500,01,06,az
0,0.0,7,7500,02,06,az
0,0.0,7,7500,04,06,az
6,1.5,7,7500,01,07,az
0,0.0,7,7500,02,07,az
0,0.0,7,7500,03,07,az
4,0.3,7,7500,01,08,az
15,1.6,7,7500,01,08,az
14,4.6,7,7500,03,08,az
0,0.0,7,7500,03,08,az
3,1.0,7,7500,01,09,az
1,0.3,7,7500,02,09,az
0,0.0,7,7500,03,09,az
30,7.0,7,7500,01,10,az
26,7.0,7,7500,02,10,az
6,1.8,7,7500,03,10,az
2,0.4,7,7500,01,12,az
4,1.0,7,7500,01,12,az
0,0.0,7,7500,02,12,az
0,0.0,7,7500,03,12,az
5,0.5,7,7500,01,13,az
2,1.3,7,7500,02,13,az
0,0.0,7,7500,04,13,az
0,0.0,7,7500,01,14,az
0,0.0,7,7500,03,14,az
0,0.0,7,7500,03,14,az
0,0.0,7,7500,01,15,az
0,0.0,7,7500,02,15,az
0,0.0,7,7500,03,15,az
11,2.6,7,7500,01,16,az
0,0.0,7,7500,04,16,az
,0.2,9,9020,01,00,az
,0.5,9,9020,02,00,az
,0.2,9,9020,03,00,az
,0.0,9,9020,04,00,az
,0.0,9,9020,05,00,az
,0.0,9,9020,06,00,az
,5.9,9,9020,01,01,az
,9.3,9,9020,02,01,az
,12.0,9,9020,03,01,az
,7.7,9,9020,04,01,az
,0.0,9,9020,05,01,az
,0.0,9,9020,06,01,az
16,3.2,9,9020,01,02,az
27,4.8,9,9020,02,02,az
15,4.7,9,9020,03,02,az
1,0.0,9,9020,04,02,az
0,0.0,9,9020,05,02,az
0,0.0,9,9020,06,02,az
19,3.1,9,9020,01,03,az
19,3.5,9,9020,02,03,az
48,9.0,9,9020,03,03,az
30,9.4,9,9020,04,03,az
1,0.0,9,9020,05,03,az
1,0.0,9,9020,06,03,az
9,2.1,9,9020,01,04,az
26,5.8,9,9020,02,04,az
38,9.3,9,9020,03,04,az
2,1.1,9,9020,04,04,az
0,0.0,9,9020,05,04,az
0,0.0,9,9020,06,04,az
24,6.8,9,9020,01,05,az
47,12.6,9,9020,02,05,az
58,19.0,9,9020,03,05,az
45,18.5,9,9020,04,05,az
,7.2,9,9020,05,05,az
0,0.0,9,9020,06,05,az
0,0.0,9,9020,01,06,az
,1.1,9,9020,02,06,az
,0.0,9,9020,03,06,az
,1.5,9,9020,04,06,az
0,0.0,9,9020,05,06,az
,0.0,9,9020,06,06,az
8,1.5,9,9020,01,07,az
32,6.7,9,9020,02,07,az
32,9.1,9,9020,03,07,az
10,4.3,9,9020,04,07,az
1,0.0,9,9020,05,07,az
1,0.0,9,9020,06,07,az
23,5.5,9,9020,01,08,az
46,11.9,9,9020,02,08,az
51,17.0,9,9020,03,08,az
24,9.6,9,9020,04,08,az
1,0.0,9,9020,05,08,az
,0.0,9,9020,06,08,az
31,6.8,9,9020,01,09,az
26,7.9,9,9020,02,09,az
25,8.7,9,9020,03,09,az
,4.5,9,9020,04,09,az
,0.0,9,9020,05,09,az
0,0.0,9,9020,06,09,az
23,5.0,9,9020,01,10,az
59,14.8,9,9020,02,10,az
63,17.9,9,9020,03,10,az
44,18.2,9,9020,04,10,az
7,3.3,9,9020,05,10,az
0,0.0,9,9020,06,10,az
35,5.3,9,9020,01,11,az
23,5.8,9,9020,02,11,az
29,7.6,9,9020,03,11,az
0,0.0,9,9020,04,11,az
0,0.0,9,9020,05,11,az
0,0.0,9,9020,06,11,az
25,6.7,9,9020,01,12,az
33,8.6,9,9020,02,12,az
35,10.3,9,9020,03,12,az
1,0.2,9,9020,04,12,az
0,0.0,9,9020,05,12,az
0,0.0,9,9020,06,12,az
29,4.9,9,9020,01,13,az
25,7.3,9,9020,02,13,az
28,8.8,9,9020,03,13,az
0,0.0,9,9020,04,13,az
0,0.0,9,9020,05,13,az
0,0.0,9,9020,06,13,az
17,3.5,9,9020,01,14,az
12,3.7,9,9020,02,14,az
1,0.2,9,9020,03,14,az
0,0.0,9,9020,04,14,az
0,0.0,9,9020,05,14,az
0,0.0,9,9020,06,14,az
7,1.7,9,9020,01,15,az
27,6.7,9,9020,02,15,az
15,5.7,9,9020,03,15,az
0,0.0,9,9020,04,15,az
0,0.0,9,9020,05,15,az
0,0.0,9,9020,06,15,az
14,3.2,9,9020,01,16,az
19,5.2,9,9020,02,16,az
3,1.3,9,9020,03,16,az
0,0.0,9,9020,04,16,az
0,0.0,9,9020,05,16,az
0,0.0,9,9020,06,16,az
6,0.8,7,7630,01,00,az
0,0.0,7,7630,01,00,az
0,0.0,7,7630,02,00,az
0,0.0,7,7630,04,00,az
0,0.0,7,7630,01,01,az
12,3.1,7,7630,01,01,az
18,3.6,7,7630,02,01,az
0,0.0,7,7630,03,01,az
11,3.0,7,7630,01,02,az
4,1.0,7,7630,01,02,az
0,0.0,7,7630,02,02,az
0,0.0,7,7630,03,02,az
0,0.0,7,7630,01,03,az
16,2.7,7,7630,02,03,az
0,0.0,7,7630,03,03,az
2,0.6,7,7630,01,04,az
6,1.2,7,7630,01,04,az
15,3.3,7,7630,02,04,az
0,0.0,7,7630,03,04,az
22,5.4,7,7630,01,05,az
20,7.0,7,7630,02,05,az
1,0.4,7,7630,04,05,az
0,0.0,7,7630,01,06,az
0,0.0,7,7630,02,06,az
0,0.0,7,7630,03,06,az
15,3.2,7,7630,01,07,az
15,4.7,7,7630,02,07,az
0,0.0,7,7630,03,07,az
28,7.1,7,7630,01,08,az
33,10.4,7,7630,02,08,az
3,1.0,7,7630,03,08,az
10,3.1,7,7630,01,09,az
15,4.6,7,7630,02,09,az
0,0.0,7,7630,03,09,az
40,10.1,7,7630,01,10,az
40,12.1,7,7630,02,10,az
21,9.4,7,7630,03,10,az
5,1.7,7,7630,01,12,az
2,0.6,7,7630,02,12,az
0,0.0,7,7630,03,12,az
13,3.7,7,7630,01,13,az
16,5.7,7,7630,02,13,az
0,0.0,7,7630,03,13,az
1,0.2,7,7630,01,14,az
0,0.0,7,7630,02,14,az
0,0.0,7,7630,03,14,az
0,0.1,7,7630,01,15,az
1,0.1,7,7630,02,15,az
0,0.0,7,7630,03,15,az
16,4.2,7,7630,01,16,az
0,0.0,7,7630,02,16,az
0,0.0,7,7630,03,16,az
,0.0,7,7630,01,00,az
5,0.0,7,7630,02,00,az
,0.0,7,7630,03,00,az
,0.0,7,7630,04,00,az
,0.0,7,7630,05,00,az
,0.0,7,7630,06,00,az
,1.3,7,7630,01,01,az
,3.7,7,7630,02,01,az
11,5.6,7,7630,03,01,az
2,0.3,7,7630,04,01,az
8,0.0,7,7630,05,01,az
6,0.0,7,7630,06,01,az
,2.3,7,7630,01,02,az
10,3.1,7,7630,02,02,az
2,0.6,7,7630,03,02,az
0,0.0,7,7630,04,02,az
0,0.0,7,7630,05,02,az
0,0.0,7,7630,06,02,az
,2.8,7,7630,01,03,az
,2.7,7,7630,02,03,az
26,4.3,7,7630,03,03,az
1,0.6,7,7630,04,03,az
1,0.0,7,7630,05,03,az
,0.0,7,7630,06,03,az
2,0.9,7,7630,01,04,az
13,3.0,7,7630,02,04,az
21,5.9,7,7630,03,04,az
1,0.0,7,7630,04,04,az
2,0.0,7,7630,05,04,az
0,0.0,7,7630,06,04,az
8,3.3,7,7630,01,05,az
28,8.3,7,7630,02,05,az
29,11.5,7,7630,03,05,az
20,9.1,7,7630,04,05,az
1,0.0,7,7630,05,05,az
1,0.0,7,7630,06,05,az
0,0.0,7,7630,01,06,az
1,0.5,7,7630,02,06,az
0,0.0,7,7630,03,06,az
3,1.2,7,7630,04,06,az
,0.0,7,7630,05,06,az
,0.0,7,7630,06,06,az
9,1.6,7,7630,01,07,az
27,5.3,7,7630,02,07,az
24,7.9,7,7630,03,07,az
0,0.0,7,7630,04,07,az
2,0.0,7,7630,05,07,az
,0.0,7,7630,06,07,az
9,1.7,7,7630,01,08,az
29,8.1,7,7630,02,08,az
37,11.8,7,7630,03,08,az
9,3.9,7,7630,04,08,az
,0.0,7,7630,05,08,az
,0.0,7,7630,06,08,az
20,6.2,7,7630,01,09,az
12,5.4,7,7630,02,09,az
21,8.4,7,7630,03,09,az
,0.0,7,7630,04,09,az
0,0.0,7,7630,05,09,az
,0.0,7,7630,06,09,az
18,4.9,7,7630,01,10,az
42,12.7,7,7630,02,10,az
51,16.3,7,7630,03,10,az
31,13.7,7,7630,04,10,az
0,0.0,7,7630,05,10,az
0,0.0,7,7630,06,10,az
36,7.0,7,7630,01,11,az
21,6.9,7,7630,02,11,az
35,10.1,7,7630,03,11,az
8,3.4,7,7630,04,11,az
0,0.0,7,7630,05,11,az
0,0.0,7,7630,06,11,az
12,3.1,7,7630,01,12,az
14,3.9,7,7630,02,12,az
19,5.4,7,7630,03,12,az
0,0.0,7,7630,04,12,az
0,0.0,7,7630,05,12,az
0,0.0,7,7630,06,12,az
23,4.9,7,7630,01,13,az
18,5.7,7,7630,02,13,az
28,7.6,7,7630,03,13,az
3,1.1,7,7630,04,13,az
0,0.0,7,7630,05,13,az
0,0.0,7,7630,06,13,az
14,3.5,7,7630,01,14,az
11,3.4,7,7630,02,14,az
2,0.6,7,7630,03,14,az
0,0.0,7,7630,04,14,az
0,0.0,7,7630,05,14,az
0,0.0,7,7630,06,14,az
18,1.9,7,7630,01,15,az
4,1.9,7,7630,02,15,az
6,2.5,7,7630,03,15,az
0,0.0,7,7630,04,15,az
0,0.0,7,7630,05,15,az
0,0.0,7,7630,06,15,az
8,2.3,7,7630,01,16,az
22,6.3,7,7630,02,16,az
11,4.1,7,7630,03,16,az
0,0.0,7,7630,04,16,az
0,0.0,7,7630,05,16,az
0,0.0,7,7630,06,16,az
,0.1,7,7640,01,00,az
,0.0,7,7640,02,00,az
,0.0,7,7640,03,00,az
,0.1,7,7640,04,00,az
,0.0,7,7640,05,00,az
,0.0,7,7640,06,00,az
,1.7,7,7640,01,01,az
,4.4,7,7640,02,01,az
,5.5,7,7640,03,01,az
,0.0,7,7640,04,01,az
,0.0,7,7640,05,01,az
,0.0,7,7640,06,01,az
,1.9,7,7640,01,02,az
,2.3,7,7640,02,02,az
,0.0,7,7640,03,02,az
,0.0,7,7640,04,02,az
,0.0,7,7640,05,02,az
,0.0,7,7640,06,02,az
,2.2,7,7640,01,03,az
,0.0,7,7640,02,03,az
,4.0,7,7640,03,03,az
,0.0,7,7640,04,03,az
,0.0,7,7640,05,03,az
0,0.0,7,7640,06,03,az
5,1.2,7,7640,01,04,az
12,3.5,7,7640,02,04,az
9,3.3,7,7640,03,04,az
1,0.0,7,7640,04,04,az
1,0.0,7,7640,05,04,az
1,0.0,7,7640,06,04,az
0,1.2,7,7640,01,05,az
9,4.9,7,7640,02,05,az
9,6.6,7,7640,03,05,az
0,0.0,7,7640,04,05,az
0,0.0,7,7640,05,05,az
1,0.0,7,7640,06,05,az
0,0.0,7,7640,01,06,az
0,0.0,7,7640,02,06,az
0,0.0,7,7640,03,06,az
0,0.0,7,7640,04,06,az
,0.0,7,7640,05,06,az
,0.0,7,7640,06,06,az
8,1.4,7,7640,01,07,az
22,4.7,7,7640,02,07,az
10,4.0,7,7640,03,07,az
0,0.0,7,7640,04,07,az
0,0.0,7,7640,05,07,az
0,0.0,7,7640,06,07,az
9,1.5,7,7640,01,08,az
25,6.9,7,7640,02,08,az
24,9.8,7,7640,03,08,az
1,0.0,7,7640,04,08,az
1,0.0,7,7640,05,08,az
,0.0,7,7640,06,08,az
29,8.7,7,7640,01,09,az
16,6.6,7,7640,02,09,az
11,6.0,7,7640,03,09,az
0,0.0,7,7640,04,09,az
0,0.0,7,7640,05,09,az
0,0.0,7,7640,06,09,az
18,4.2,7,7640,01,10,az
51,15.0,7,7640,02,10,az
45,17.7,7,7640,03,10,az
18,9.4,7,7640,04,10,az
2,0.0,7,7640,05,10,az
0,0.0,7,7640,06,10,az
22,3.8,7,7640,01,11,az
11,3.3,7,7640,02,11,az
13,4.0,7,7640,03,11,az
0,0.0,7,7640,04,11,az
0,0.0,7,7640,05,11,az
0,0.0,7,7640,06,11,az
16,4.5,7,7640,01,12,az
11,4.2,7,7640,02,12,az
2,1.1,7,7640,03,12,az
0,0.0,7,7640,04,12,az
0,0.0,7,7640,05,12,az
0,0.0,7,7640,06,12,az
20,3.9,7,7640,01,13,az
10,3.6,7,7640,02,13,az
13,4.3,7,7640,03,13,az
0,0.0,7,7640,04,13,az
0,0.0,7,7640,05,13,az
0,0.0,7,7640,06,13,az
6,1.3,7,7640,01,14,az
0,0.0,7,7640,02,14,az
1,0.2,7,7640,03,14,az
0,0.0,7,7640,04,14,az
